0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.144295
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.144428
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.14456
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.144692
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.144822
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.144951
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.145073
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.145187
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.145296
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.145402
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.145504
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.145603
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.145698
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.14579
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.145878
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.145962
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146043
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146121
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146196
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146267
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146335
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.1464
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146462
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146521
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146577
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146631
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.12019
0.122545	0.124511
0.126866	0.129196
0.131562	0.133426
0.135772	0.137994
0.140064	0.141899
0.144269	0.146655
0.148745	0.148805
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
